,gene,baseMean,fold,lfcSE,stat,pvalue,padj,DEG,HARs.Intron,HARs.Flanking,HARs.FlankingandIntron,HARs.Intron.Simp,HARs.Flanking.Simp,HARs.FlankingandIntron.Simp,hCONDELs.Intron,hCONDELs.Flanking,hCONDELs.FlankingandIntron,hCONDELs.Intron.Simp,hCONDELs.Flanking.Simp,hCONDELs.FlankingandIntron.Simp,HARorhCONDEL,HARandhCONDEL,condition,family,group,genegroup
671,LSAMP,323.2633518,-1.110297906,0.246440759,-4.505333892,6.63E-06,0.000553853,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,L6b1,IgLON,B,C
672,LSAMP,510.8827397,-1.24803354,0.271756384,-4.592471833,4.38E-06,0.000483074,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,Vip6,IgLON,C,C
673,LSAMP,1246.829897,-0.771279956,0.212276068,-3.633381585,0.000279731,0.005685813,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,L56NP1,IgLON,A,C
674,LSAMP,1707.265413,-1.075337613,0.271644799,-3.958616611,7.54E-05,0.002462513,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,L4IT2,IgLON,A,C
675,LSAMP,33.72935142,-3.028667766,0.745849392,-4.060696166,4.89E-05,0.004657621,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,MicroPVM1,IgLON,B,C
676,LSAMP,384.0705126,-1.547626514,0.209671762,-7.381187155,1.57E-13,3.11E-10,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,SstChodl1,IgLON,B,C
677,LSAMP,260.7955008,-3.026184183,0.782954104,-3.865085027,0.000111051,0.004397724,TRUE,"HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",HARsv2_1917,"HARsv2_1917,HARsv2_1913,HARsv2_1914,HARsv2_1915,HARsv2_1916",TRUE,TRUE,TRUE,NA,963,963,FALSE,TRUE,TRUE,TRUE,TRUE,L5ET1,IgLON,B,C
678,MCAM,6.094565997,-2.888205058,0.783026221,-3.6885164,0.000225565,0.004744574,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5IT1,Ig like cell adhesion molecule family,B,C
679,NCAM1,21.85755906,-2.911964679,0.768016513,-3.79153915,0.000149717,0.009822619,TRUE,HARsv2_0429,NA,HARsv2_0429,TRUE,FALSE,TRUE,403,NA,403,TRUE,FALSE,TRUE,TRUE,TRUE,MicroPVM1,Ig like cell adhesion molecule family,B,C
680,NCAM1,17.96706641,-2.608190262,0.486957394,-5.356095412,8.50E-08,0.000141123,TRUE,HARsv2_0429,NA,HARsv2_0429,TRUE,FALSE,TRUE,403,NA,403,TRUE,FALSE,TRUE,TRUE,TRUE,VLMC1,Ig like cell adhesion molecule family,C,C
681,NCAM2,506.6372522,-1.138096032,0.249532105,-4.56092025,5.09E-06,0.000367147,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Sst5,Ig like cell adhesion molecule family,B,C
682,NCAM2,59.29289018,-1.78504493,0.340924615,-5.235893371,1.64E-07,1.97E-05,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Sst4,Ig like cell adhesion molecule family,B,C
683,NCAM2,438.3570761,-1.094598239,0.186139241,-5.880534551,4.09E-09,1.32E-06,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Vip6,Ig like cell adhesion molecule family,C,C
684,NCAM2,682.0328382,-0.799129382,0.144014609,-5.548946631,2.87E-08,2.64E-06,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,L56NP1,Ig like cell adhesion molecule family,A,C
685,NCAM2,730.8900322,-1.18724352,0.227332331,-5.222501863,1.77E-07,1.64E-05,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Lamp5Lhx61,Ig like cell adhesion molecule family,B,C
686,NCAM2,34.79450164,-3.018765166,0.727769896,-4.147966525,3.35E-05,0.003701291,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,MicroPVM1,Ig like cell adhesion molecule family,B,C
687,NCAM2,545.7841541,-1.862584545,0.214059147,-8.701261161,3.28E-18,3.02E-15,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Lamp51,Ig like cell adhesion molecule family,B,C
688,NCAM2,678.3154818,-0.900087736,0.245679321,-3.6636691,0.000248628,0.007534722,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Vip5,Ig like cell adhesion molecule family,C,C
689,NCAM2,57.05743878,-1.95938968,0.324425429,-6.039568741,1.55E-09,3.04E-07,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Sst3,Ig like cell adhesion molecule family,B,C
690,NCAM2,714.9655255,-0.74879552,0.153172935,-4.888562841,1.02E-06,0.000106682,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,Vip4,Ig like cell adhesion molecule family,C,C
691,NCAM2,1264.494908,-1.368058605,0.208476651,-6.562167036,5.30E-11,1.10E-08,TRUE,NA,HARsv2_1704,HARsv2_1704,FALSE,TRUE,TRUE,862,NA,862,TRUE,FALSE,TRUE,TRUE,TRUE,L4IT2,Ig like cell adhesion molecule family,A,C
692,NEO1,289.780963,-0.610499688,0.12265787,-4.977256547,6.45E-07,3.88E-05,TRUE,NA,HARsv2_0919,HARsv2_0919,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6IT1,IgSF DCC subclass,B,C
693,NFASC,136.0750802,-0.631783477,0.173747618,-3.636213748,0.000276675,0.008201527,TRUE,HARsv2_0174,NA,HARsv2_0174,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip5,Ig like cell adhesion molecule family,C,C
694,NFASC,42.80219485,-1.232987124,0.242602266,-5.082339682,3.73E-07,0.00015823,TRUE,HARsv2_0174,NA,HARsv2_0174,TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,OPC2,Ig like cell adhesion molecule family,B,C
695,NLGN1,119.5977325,-3.093511671,0.647188651,-4.779922616,1.75E-06,0.000414712,TRUE,"HARsv2_1963,HARsv2_1964,HARsv2_1965",NA,"HARsv2_1963,HARsv2_1964,HARsv2_1965",TRUE,FALSE,TRUE,979,NA,979,TRUE,FALSE,TRUE,TRUE,TRUE,Astro1,Neuroligin,A,C
696,NLGN1,361.6387662,-1.848693758,0.453556492,-4.075994482,4.58E-05,0.001368684,TRUE,"HARsv2_1963,HARsv2_1964,HARsv2_1965",NA,"HARsv2_1963,HARsv2_1964,HARsv2_1965",TRUE,FALSE,TRUE,979,NA,979,TRUE,FALSE,TRUE,TRUE,TRUE,Chandelier1,Neuroligin,A,C
697,NLGN1,613.543889,-1.060841996,0.233619485,-4.540896911,5.60E-06,0.000333807,TRUE,"HARsv2_1963,HARsv2_1964,HARsv2_1965",NA,"HARsv2_1963,HARsv2_1964,HARsv2_1965",TRUE,FALSE,TRUE,979,NA,979,TRUE,FALSE,TRUE,TRUE,TRUE,Sst2,Neuroligin,B,C
698,NLGN1,428.6731936,-0.905838664,0.193648918,-4.677736756,2.90E-06,0.000190155,TRUE,"HARsv2_1963,HARsv2_1964,HARsv2_1965",NA,"HARsv2_1963,HARsv2_1964,HARsv2_1965",TRUE,FALSE,TRUE,979,NA,979,TRUE,FALSE,TRUE,TRUE,TRUE,Sst3,Neuroligin,B,C
699,NLGN1,1234.435287,-0.785907674,0.201105226,-3.907942578,9.31E-05,0.004703917,TRUE,"HARsv2_1963,HARsv2_1964,HARsv2_1965",NA,"HARsv2_1963,HARsv2_1964,HARsv2_1965",TRUE,FALSE,TRUE,979,NA,979,TRUE,FALSE,TRUE,TRUE,TRUE,Lamp52,Neuroligin,B,C
700,NLGN1,134.441409,-1.566574637,0.383793224,-4.081819424,4.47E-05,0.001550417,TRUE,"HARsv2_1963,HARsv2_1964,HARsv2_1965",NA,"HARsv2_1963,HARsv2_1964,HARsv2_1965",TRUE,FALSE,TRUE,979,NA,979,TRUE,FALSE,TRUE,TRUE,TRUE,Sst1,Neuroligin,B,C
701,NPTX2,10.43108879,3.026783546,0.555380368,5.449928952,5.04E-08,8.53E-06,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6b3,Pentraxin,B,C
702,NPTXR,11.4985203,-2.789116428,0.740132437,-3.768401828,0.000164296,0.003642696,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6b2,Pentraxin,B,C
703,NPTXR,15.51978802,-2.440905304,0.633694244,-3.851865988,0.000117221,0.003113477,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET2,Pentraxin,B,C
704,NPTXR,6.514382743,-2.904693265,0.793220251,-3.661900034,0.000250352,0.00871083,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6b3,Pentraxin,B,C
705,NPTXR,18.07765457,-2.255898132,0.596709803,-3.780561543,0.000156475,0.003119672,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L6CT1,Pentraxin,B,C
706,NPTXR,47.50546411,-1.159313998,0.324157473,-3.576391402,0.00034837,0.006826153,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pvalb3,Pentraxin,B,C
707,NPTXR,97.34990242,-1.727132989,0.44691182,-3.864594559,0.000111274,0.003377837,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L4IT2,Pentraxin,A,C
708,NPTXR,39.79232366,-1.484717319,0.32009467,-4.638369387,3.51E-06,0.000202164,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pvalb4,Pentraxin,B,C
709,NRCAM,9.363294382,-2.875434017,0.675517455,-4.256639107,2.08E-05,0.002723037,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,MicroPVM1,Ig like cell adhesion molecule family,B,C
710,NRCAM,353.7373548,-0.518868433,0.135320395,-3.834369782,0.000125887,0.003968079,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst2,Ig like cell adhesion molecule family,B,C
711,NRP1,67.86668682,0.952429599,0.266719939,3.570897635,0.00035576,0.009338085,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,642,642,FALSE,TRUE,TRUE,TRUE,FALSE,Vip3,Neuropilin,C,C
712,NRP1,39.22460709,-2.719711611,0.666630409,-4.079789301,4.51E-05,0.001299129,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,642,642,FALSE,TRUE,TRUE,TRUE,FALSE,L6ITCar32,Neuropilin,B,C
713,NRP1,18.98868868,-3.663587499,0.609489096,-6.010915578,1.84E-09,2.64E-07,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,642,642,FALSE,TRUE,TRUE,TRUE,FALSE,L4IT2,Neuropilin,A,C
714,NRP1,13.38517803,-3.70951143,0.952977475,-3.892548909,9.92E-05,0.002402471,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,642,642,FALSE,TRUE,TRUE,TRUE,FALSE,L6ITCar31,Neuropilin,B,C
715,NRP2,21.31881532,-1.262680362,0.34846315,-3.623569272,0.000290565,0.007866609,TRUE,NA,"HARsv2_1572,HARsv2_1571","HARsv2_1572,HARsv2_1571",FALSE,TRUE,TRUE,NA,85,85,FALSE,TRUE,TRUE,TRUE,TRUE,Sst9,Neuropilin,B,C
716,NRP2,8.137912171,-2.815425019,0.564014989,-4.991755672,5.98E-07,5.16E-05,TRUE,NA,"HARsv2_1572,HARsv2_1571","HARsv2_1572,HARsv2_1571",FALSE,TRUE,TRUE,NA,85,85,FALSE,TRUE,TRUE,TRUE,TRUE,Sst2,Neuropilin,B,C
717,NRP2,11.29594899,-3.902636092,0.830766753,-4.697631527,2.63E-06,0.000567935,TRUE,NA,"HARsv2_1572,HARsv2_1571","HARsv2_1572,HARsv2_1571",FALSE,TRUE,TRUE,NA,85,85,FALSE,TRUE,TRUE,TRUE,TRUE,Astro1,Neuropilin,A,C
718,NRP2,22.3326637,-2.257252013,0.362902958,-6.21998792,4.97E-10,1.41E-07,TRUE,NA,"HARsv2_1572,HARsv2_1571","HARsv2_1572,HARsv2_1571",FALSE,TRUE,TRUE,NA,85,85,FALSE,TRUE,TRUE,TRUE,TRUE,Vip4,Neuropilin,C,C
719,NRP2,3.540962478,2.436016591,0.460571509,5.289116989,1.23E-07,1.46E-05,TRUE,NA,"HARsv2_1572,HARsv2_1571","HARsv2_1572,HARsv2_1571",FALSE,TRUE,TRUE,NA,85,85,FALSE,TRUE,TRUE,TRUE,TRUE,L6CT2,Neuropilin,B,C
720,NRP2,4.371581515,-4.21550182,1.133502842,-3.719004191,0.00020001,0.007598329,TRUE,NA,"HARsv2_1572,HARsv2_1571","HARsv2_1572,HARsv2_1571",FALSE,TRUE,TRUE,NA,85,85,FALSE,TRUE,TRUE,TRUE,TRUE,L6b3,Neuropilin,B,C
721,NRXN1,1306.807742,0.731457429,0.184938261,3.955143858,7.65E-05,0.002303657,TRUE,HARsv2_1369,NA,HARsv2_1369,TRUE,FALSE,TRUE,49,50,"50,49",TRUE,TRUE,TRUE,TRUE,TRUE,Lamp5Lhx61,Neurexin,B,C
722,NRXN2,102.7021533,-0.830789199,0.203140517,-4.089726722,4.32E-05,0.001526956,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L4IT2,Neurexin,A,C
723,NRXN2,51.04981169,-0.812206259,0.220551592,-3.682613444,0.000230855,0.0074175,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET1,Neurexin,B,C
724,NRXN2,65.8593472,-0.756248354,0.208008384,-3.635662841,0.000277267,0.004136292,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L56NP2,Neurexin,A,C
725,NRXN2,59.20162465,-0.609656993,0.141802941,-4.299325449,1.71E-05,0.000606365,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Chandelier1,Neurexin,A,C
726,NRXN3,1223.839953,1.086011432,0.214231898,5.069326471,3.99E-07,5.78E-05,TRUE,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",NA,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b1,Neurexin,B,C
727,NRXN3,147.8909538,3.193589341,0.336244374,9.497822391,2.14E-21,1.01E-17,TRUE,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",NA,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Oligo1,Neurexin,B,C
728,NRXN3,922.5330045,1.186241809,0.249838774,4.748029251,2.05E-06,0.00018208,TRUE,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",NA,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L6b3,Neurexin,B,C
729,NRXN3,1393.359611,1.04577279,0.280618299,3.726673546,0.000194023,0.005126058,TRUE,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",NA,"HARsv2_0804,HARsv2_0805,HARsv2_0806,HARsv2_0807,HARsv2_0808,HARsv2_0809,HARsv2_0810,HARsv2_0811",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L4IT2,Neurexin,A,C
730,NTN1,6.588853792,1.581953218,0.41650605,3.798151833,0.000145779,0.004287555,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip2,Netrin,C,C
731,NTN4,17.9313142,-2.780358984,0.780783923,-3.560983905,0.000369468,0.007323617,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET2,Netrin,B,C
732,NTN4,38.62950857,2.71735125,0.41627252,6.527817998,6.67E-11,1.29E-08,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L4IT2,Netrin,A,C
733,NTN4,37.16299266,1.685035483,0.438117484,3.84608135,0.000120022,0.005050453,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst7,Netrin,B,C
734,NTN4,84.70226485,1.775238761,0.375298347,4.730206719,2.24E-06,0.000286174,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sncg2,Netrin,B,C
735,NTNG1,6.818117693,-3.305764571,0.827428076,-3.995228914,6.46E-05,0.001292953,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L56NP2,Netrin,A,C
736,NTNG1,30.89626234,2.296381864,0.477223772,4.811960335,1.49E-06,0.000108175,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip2,Netrin,C,C
737,NTNG1,272.9858121,0.631388834,0.178928006,3.528731189,0.000417557,0.008038474,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L5ET2,Netrin,B,C
738,NTNG1,11.49305539,2.020860382,0.477497425,4.23219116,2.31E-05,0.001278599,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Vip5,Netrin,C,C
739,NTNG1,40.42641228,-3.838040079,0.819670568,-4.682417826,2.84E-06,0.000537825,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Pax62,Netrin,B,C
740,NTNG2,9.089437952,-2.281387801,0.59453031,-3.837294353,0.000124397,0.003680318,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst8,Netrin,B,C
741,NTRK3,128.8430836,-1.024695063,0.240586554,-4.259153493,2.05E-05,0.001778117,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip6,Trk receptor,C,C
742,NTRK3,18.31438717,-2.469846179,0.344672225,-7.165782451,7.73E-13,2.22E-10,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L56NP1,Trk receptor,A,C
743,NTRK3,180.6744012,-1.327952341,0.167597814,-7.923446644,2.31E-15,2.02E-12,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst4,Trk receptor,B,C
744,NTRK3,69.82009691,-0.966890843,0.235142731,-4.111931665,3.92E-05,0.00158712,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst3,Trk receptor,B,C
745,NTRK3,389.9582737,-0.70741102,0.179341656,-3.944488064,8.00E-05,0.003552029,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Vip7,Trk receptor,C,C
746,NTRK3,260.9569842,-0.65575505,0.13957776,-4.698134222,2.63E-06,0.000147616,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L5ET2,Trk receptor,B,C
747,NTRK3,22.86799744,-3.214493332,0.564944151,-5.689931166,1.27E-08,8.08E-07,TRUE,NA,HARsv2_0931,HARsv2_0931,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L56NP2,Trk receptor,A,C
748,NXPH1,20.42136793,3.815962864,0.761118679,5.013623981,5.34E-07,6.45E-05,TRUE,HARsv2_2586,"HARsv2_2587,HARsv2_2585","HARsv2_2587,HARsv2_2585,HARsv2_2586",TRUE,TRUE,TRUE,NA,1127,1127,FALSE,TRUE,TRUE,TRUE,TRUE,Vip4,Neurexophilin,C,C
749,NXPH1,9.19436474,-4.054114286,1.103159098,-3.675004172,0.000237846,0.009260236,TRUE,HARsv2_2586,"HARsv2_2587,HARsv2_2585","HARsv2_2587,HARsv2_2585,HARsv2_2586",TRUE,TRUE,TRUE,NA,1127,1127,FALSE,TRUE,TRUE,TRUE,TRUE,Sncg2,Neurexophilin,B,C
750,NXPH1,8.363126097,-1.603009439,0.438774683,-3.653377235,0.000258814,0.00541494,TRUE,HARsv2_2586,"HARsv2_2587,HARsv2_2585","HARsv2_2587,HARsv2_2585,HARsv2_2586",TRUE,TRUE,TRUE,NA,1127,1127,FALSE,TRUE,TRUE,TRUE,TRUE,L5IT2,Neurexophilin,B,C
751,NXPH1,36.37795734,-2.581798051,0.72445083,-3.563800253,0.000365524,0.0064747,TRUE,HARsv2_2586,"HARsv2_2587,HARsv2_2585","HARsv2_2587,HARsv2_2585,HARsv2_2586",TRUE,TRUE,TRUE,NA,1127,1127,FALSE,TRUE,TRUE,TRUE,TRUE,L6ITCar32,Neurexophilin,B,C
752,NXPH2,24.63258017,3.387956262,0.473036236,7.162149548,7.94E-13,2.76E-10,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Sst8,Neurexophilin,B,C
753,NXPH2,7.988165415,2.060797634,0.488701956,4.216880267,2.48E-05,0.000987936,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,L23IT2,Neurexophilin,A,C
754,NXPH4,1.514462627,4.394214784,0.968583821,4.53674188,5.71E-06,0.000261678,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,Chandelier1,Neurexophilin,A,C
755,OPCML,1875.289181,-0.720794824,0.153645115,-4.691296712,2.71E-06,0.000151224,TRUE,"HARsv2_0470,HARsv2_0471,HARsv2_0472",NA,"HARsv2_0470,HARsv2_0471,HARsv2_0472",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,L5ET2,IgLON,B,C
756,OPCML,1893.038533,-0.579305174,0.145134562,-3.991503939,6.57E-05,0.002459394,TRUE,"HARsv2_0470,HARsv2_0471,HARsv2_0472",NA,"HARsv2_0470,HARsv2_0471,HARsv2_0472",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst9,IgLON,B,C
757,OPCML,384.9438757,-1.26376183,0.19835802,-6.371115362,1.88E-10,5.12E-08,TRUE,"HARsv2_0470,HARsv2_0471,HARsv2_0472",NA,"HARsv2_0470,HARsv2_0471,HARsv2_0472",TRUE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,Sst1,IgLON,B,C
758,PCDH15,154.4972571,-2.908958167,0.366296861,-7.941531785,2.00E-15,1.49E-12,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,353,353,FALSE,TRUE,TRUE,TRUE,FALSE,Vip2,Non-clustered protocadherin,C,C
759,PCDH15,196.7618371,-1.59013186,0.355162423,-4.477196224,7.56E-06,0.001181635,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,353,353,FALSE,TRUE,TRUE,TRUE,FALSE,Sst6,Non-clustered protocadherin,B,C
760,PCDH15,9.955969552,-2.204278732,0.535132879,-4.119124092,3.80E-05,0.001174343,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,NA,353,353,FALSE,TRUE,TRUE,TRUE,FALSE,Chandelier1,Non-clustered protocadherin,A,C
